paper_id,zotero_key,item_type,title,pub_year,doi,url,author_list,n_authors
wls_zotero_S2BCZ93R,S2BCZ93R,journalArticle,Long-term Effects of Local Area New Deal Work Relief in Childhood on Late Life Depression,2024,10.1093/geronb/gbae207,NA,Modrek S|Rehkopf DH,2
wls_zotero_YEVD4PVS,YEVD4PVS,thesis,"Social Determinants and Biosocial Consequences of Depressive Symptoms: Analyzing Social Capital, Depression, and Cognition in Later Life",2024,NA,https://www.proquest.com/docview/3140664994/abstract/9161042C4658402DPQ/1,Carr KA,1
wls_zotero_IUCPGIQG,IUCPGIQG,journalArticle,Using the phenotype differences model to identify genetic effects in samples of partially genotyped sibling pairs,2024,10.1073/pnas.2405725121,https://www.pnas.org/doi/abs/10.1073/pnas.2405725121,Trejo S|Kanopka K,2
wls_zotero_949HA6JI,949HA6JI,journalArticle,Life Course Associations of Sibling Relationships and Cognitive Functioning in Late Adulthood,2024,10.1093/geronb/gbae191,NA,Kong J|Moorman SM|Lee G|Engelman M,4
wls_zotero_WNAVXBUG,WNAVXBUG,journalArticle,Association and causal mediation between marital status and depression in seven countries,2024,10.1038/s41562-024-02033-0,https://www.nature.com/articles/s41562-024-02033-0,Zhai X|Tong HHY|Lam CK|Xing A|Sha Y|Luo G|Meng W|Li J|Zhou M|Huang Y|Wong LS|Wang C|Li K,13
wls_zotero_KY2WKBCN,KY2WKBCN,journalArticle,High School Curricular Rigor and Cognitive Function among White Older Adults,2024,10.1177/00221465241283745,NA,Moorman SM|Kong J,2
wls_zotero_CTBG7FLF,CTBG7FLF,journalArticle,IQ in high school as a predictor of midlife alcohol drinking patterns,2024,10.1093/alcalc/agae035,https://doi.org/10.1093/alcalc/agae035,Druffner N|Egan D|Ramamurthy S|O’Brien J|Davis AF|Jack J|Symester D|Thomas K|Palka JM|Thakkar VJ|Brown ES,11
wls_zotero_5SS2AVGS,5SS2AVGS,journalArticle,"Examining the Longitudinal Bi-Directional Associations of Friend Engagement, Social Functioning, and Depression",2024,10.1177/00332941241241632,https://doi.org/10.1177/00332941241241632,Anderson AR|Lastrapes M,2
wls_zotero_TUUIXBI5,TUUIXBI5,journalArticle,Reporting heterogeneity in the associations between personality and health problems: Anchoring self-reports with health vignettes,2024,10.1177/13591053241285960,NA,Jokela M,1
wls_zotero_7PH97JX4,7PH97JX4,journalArticle,Genetic Predisposition of Different Social Status Indicators in Men and Women,2024,10.1017/thg.2024.23,NA,Fieder M|Huber S,2
wls_zotero_K6HBSFVT,K6HBSFVT,journalArticle,A genome-wide association study of occupational creativity and its relations with well-being and career success,2024,10.1038/s42003-024-06686-5,https://www.nature.com/articles/s42003-024-06686-5,Li WD|Zhang X|Yu K|Zhu Y|Du N|Song Z|Fan Q,7
wls_zotero_W2D5B94L,W2D5B94L,journalArticle,Participatory and Receptive Arts Engagement in Older Adults: Associations with Cognition Over a Seven-Year Period,2024,10.1080/10400419.2023.2247241,NA,Bone JK|Fancourt D|Sonke JK|Bu F,4
wls_zotero_R24X8PNX,R24X8PNX,journalArticle,"Adolescent Facial Attractiveness and Later Life Morbidity, Cognition, and Mortality",2024,10.1177/23780231241259679,https://doi.org/10.1177/23780231241259679,Warren JR|Rumore G,2
wls_zotero_M5TADR5V,M5TADR5V,journalArticle,Looks and Longevity: Do Prettier People Live Longer?,2024,10.1016/j.socscimed.2024.117076,https://www.sciencedirect.com/science/article/pii/S027795362400529X,Sheehan CM|Hamermesh DS,2
wls_zotero_BK6EBCSQ,BK6EBCSQ,journalArticle,Gender differences in the economic consequences of life-long singlehood among older white U.S. adults,2024,10.1111/jomf.13011,https://onlinelibrary.wiley.com/doi/abs/10.1111/jomf.13011,Carr D|Wang L|Smock PJ,3
wls_zotero_4KTQ57G6,4KTQ57G6,journalArticle,Personality traits and polypharmacy: meta-analysis of five samples,2024,10.1080/08870446.2024.2352182,NA,Stephan Y|Sutin AR|Terracciano A,3
wls_zotero_RRPUPEHP,RRPUPEHP,journalArticle,The unsettled effect of physical height on political preferences,2024,10.1017/psrm.2024.14,https://www.cambridge.org/core/product/identifier/S2049847024000141/type/journal_article,Burden BC|Herd P|Moynihan DP,3
wls_zotero_7LLNG7K2,7LLNG7K2,journalArticle,Exploring the Fetal Origins Hypothesis Using Genetic Data,2024,10.1093/sf/soae018,NA,Trejo S,1
wls_zotero_93CE9EV8,93CE9EV8,journalArticle,Personality and Risk of Arthritis in Six Longitudinal Samples,2024,10.1093/geronb/gbae051,https://doi.org/10.1093/geronb/gbae051,Stephan Y|Sutin AR|Canada B|Terracciano A,4
wls_zotero_UIYZ6CQV,UIYZ6CQV,journalArticle,A curvilinear effect of height on reproductive success in human males,2012,10.1007/s00265-011-1283-2,https://doi.org/10.1007/s00265-011-1283-2,Stulp G|Pollet TV|Verhulst S|Buunk AP,4
wls_zotero_35QGIEDE,35QGIEDE,journalArticle,Purpose in life and cognitive health: a 28-year prospective study,2024,10.1017/S1041610224000383,NA,Sutin AR|Luchetti M|Stephan Y|Terracciano A,4
wls_zotero_T6NMCPN9,T6NMCPN9,journalArticle,DDI and Enhanced Data Citation,2015,10.29173/iq129,NA,Hoyle L|Vardigan M|Greenfield J|Hume S|Ionescu S|Iverson J|Kunze J|Radler B|Thomas W|Weibel S|Witt M,11
wls_zotero_MFWEYAD8,MFWEYAD8,journalArticle,Home to Work Spillover and Psychological Distress in Middle-Aged Women,2011,10.24839/1089-4136.Jn16.4.180,NA,Marini CM|Fiori KL,2
wls_zotero_ED3KKR4J,ED3KKR4J,preprint,The Class of 1957 in their Mid-60s: A First Look,1964,NA,NA,Hauser RM|Roan CL,2
wls_zotero_FFPIEX3U,FFPIEX3U,thesis,Dimension Reduction in Statistical Modeling,2022,NA,NA,Ma L,1
wls_zotero_CANUTD5D,CANUTD5D,bookSection,Does Growing Childhood Socioeconomic Inequality Mean Future Inequality in Adult Health?,2015,NA,10.1177%2F0002716215596981,Warren JR,1
wls_zotero_D2DNIRM9,D2DNIRM9,bookSection,Identification And Estimation Of Causal Effects With Time-Varying Treatments And Time-Varying Outcomes,2007,NA,10.1111/j.1467-9531.2007.00185.x,Brand JE|Xie Y,2
wls_zotero_M6K4IREY,M6K4IREY,bookSection,Propensity score matching and longitudinal research designs: counterfactual analysis using longitudinal data,2013,NA,10.1093/acprof:oso/9780199656516.003.0008,Clouston SAP,1
wls_zotero_PBKJSZ77,PBKJSZ77,preprint,Sex Differentials in Biological Risk Factors for Chronic Disease: Estimates from Population-based Surveys,2003,10.1089/154099904323087088,NA,Goldman N|Weinstein M|Cornman J|Singer B|Seeman T|Chang MC,6
wls_zotero_44QHYIUI,44QHYIUI,preprint,Sibling Models of the Role of Job Characteristics in Mediating SES-Health Relationships,2005,10.1177/0003122410363567,NA,Brand JE|Warren JR|Carayon P|Hoonakker P,4
wls_zotero_HEWIZA7H,HEWIZA7H,thesis,The relationship between parents' end-of-life planning and adult children's end-of-life planning,2014,NA,http://hdl.handle.net/11299/165647,Woosley AL,1
wls_zotero_X7ZIYRNT,X7ZIYRNT,bookSection,Unified Tensor Network for Multimodal Dementia Detection,2023,NA,10.1007/978-3-031-14771-5_30,Hoang T|Nguyen TT|Nguyen HD,3
wls_zotero_ACABPU72,ACABPU72,preprint,Who Benefits Most from College?: Evidence for Negative Selection in Heterogeneous Economic Returns to Higher Education,2007,10.1177/0003122410363567,NA,Brand JE|Xie Y,2
wls_zotero_4TT2DABL,4TT2DABL,thesis,Social participation and depression in parents of children with developmental disability : a mediational model,2014,NA,http://hdl.handle.net/10125/101228,Olsen DL,1
wls_zotero_JM6L5ABW,JM6L5ABW,preprint,Work-Family Conflict and Retirement Preferences,2005,NA,NA,Raymo JM|Sweeney MM,2
wls_zotero_LQ2WN5W3,LQ2WN5W3,preprint,Work and Family Trajectories and Health in Later Adulthood,2013,NA,NA,Warren JR|Halpern-Manners A|Raymo J,3
wls_zotero_7XZICN5L,7XZICN5L,book,Workers' Earnings and Corporate Economic Structure,1983,NA,NA,Hodson R,1
wls_zotero_FQFNV5RU,FQFNV5RU,journalArticle,Your Face is Your Fortune: Does Adolescent Attractiveness Predict Intimate Relationships Later in Life?,2017,10.1093/geronb/gbv112,NA,Karraker A|Sicinski K|Moynihan D,3
wls_zotero_YVZBQ8SZ,YVZBQ8SZ,journalArticle,Workers Comparisons and Job-Satisfaction,1985,NA,NA,Hodson R,1
wls_zotero_XZYIGMZQ,XZYIGMZQ,thesis,"Worker Displacement and Health Outcomes: The Impact of Economic Condtions, Education, Age and Time",2010,NA,NA,Jessica Pearlman,1
wls_zotero_9MLJRPVH,9MLJRPVH,journalArticle,Worked to Death: The Relationships of Job Demands and Job Control with Mortality,2017,10.1111/peps.12206,NA,Gonzalez-Mule E|Cockburn B,2
wls_zotero_2I26UU9U,2I26UU9U,journalArticle,Work complexity and cognitive functioning at midlife: Cross-validating the Kohn–Schooler hypothesis in an American cohort,2017,10.1177/2057150x17717151,NA,Hauser RM|Roan CL,2
wls_zotero_GFE92I6N,GFE92I6N,journalArticle,Work and Health of Parents of Adult Children with Serious Mental Illness,2014,10.1111/fare.12043,NA,Song J|Mailick MR|Greenberg JS,3
wls_zotero_MLYEJDW2,MLYEJDW2,journalArticle,Work-family conflict and retirement preferences,2006,10.1093/geronb/61.3.s161,NA,Raymo JM|Sweeney MM,2
wls_zotero_QRYJPJA7,QRYJPJA7,thesis,Work-Family Conflict and Mental Well-Being Among Employed Mature Adults,2010,NA,NA,Anna Gluzman,1
wls_zotero_YV9YZFJ9,YV9YZFJ9,preprint,Work Complexity and Cognitive Functioning at Midlife: Cross-Validating the Kohn-Schooler Hypothesis in an American Cohort,2007,NA,NA,Hauser RM|Roan CL,2
wls_zotero_IDFYU8CX,IDFYU8CX,journalArticle,Work and Family Characteristics as Predictors of Early Retirement in Married Men and Women,2010,10.1177/0164027510364120,NA,Kubicek B|Korunka C|Hoonakker P|Raymo JM,4
wls_zotero_6EPJMH8I,6EPJMH8I,journalArticle,Women's Employment Patterns After Marriage,1983,NA,NA,Sorensen A,1
wls_zotero_YJXPRKJK,YJXPRKJK,preprint,Wisconsin's Class of 1957 and Their Families in the 1990's,1996,NA,NA,Hauser RM|Hauser TS|Carr D|Sheridan JT,4
wls_zotero_MTYTVF9F,MTYTVF9F,preprint,"Who Gets Prestige, Power, Property, and Privileged Industry Location? Allocation to a Multidimensional Structure of Inequality",1983,NA,NA,Grusky DB,1
wls_zotero_BXGYZ5VY,BXGYZ5VY,preprint,"The Structure of Social Relationships: Cross-Classifications of Mobility, Kinship, and Friendship",1980,NA,NA,Hauser RM,1
wls_zotero_JUYMVKPJ,JUYMVKPJ,preprint,Trust in Physician Confidentiality: Uncovering Variability Attrutable to the Nature and Gendered Experience of Health-Related Stigma,2014,NA,NA,Campos-Castillo C|Anthony D,2
wls_zotero_W75WMTUE,W75WMTUE,preprint,Tracing Members of a Panel: A 17-Year Follow-up,1976,NA,NA,Clarridge BR|Sheehy LL|Hauser TS,3
wls_zotero_GMJX5DA6,GMJX5DA6,preprint,The Occupations of Non-College Going Youth,1965,NA,NA,Little JK,1
wls_zotero_8Z4ZBEJK,8Z4ZBEJK,thesis,Women's and Men's Mental Health at Midlife: The Link Between Family and Work,1995,NA,NA,Thompson-Colon T,1
wls_zotero_254LKDW6,254LKDW6,journalArticle,Wisconsin longitudinal study,2014,10.1177/0091415015574179,NA,Carney AK,1
wls_zotero_5N4PWTQN,5N4PWTQN,thesis,Why Are Our Waistlines Expanding? Age-Period-Cohort Analyses of the Obesity Epidemic and a Critical Examination of Mass Preparation Theory,2005,NA,NA,Reither E,1
wls_zotero_DG259USW,DG259USW,journalArticle,Will Practitioners Benefit from Meta-Analysis?,2007,NA,NA,Robert M. Hauser,1
wls_zotero_4XIW34ZH,4XIW34ZH,bookSection,Widows and Widowers,2009,NA,NA,Carr D,1
wls_zotero_BJQ9WEP9,BJQ9WEP9,journalArticle,"Widowhood, age heterogamy, and health: the role of selection, marital quality, and health behaviors",2014,10.1093/geronb/gbt104,NA,Choi KH|Vasunilashorn S,2
wls_zotero_Z2R6CJJA,Z2R6CJJA,journalArticle,Widowed mothers' coresidence with adult children,2014,10.1093/geronb/gbt072,NA,Seltzer JA|Friedman EM,2
wls_zotero_5USD7QGT,5USD7QGT,journalArticle,Why is Cancer More Depressing for Men than Women among Older White Adults?,2010,10.1353/sof.2010.0102,NA,Pudrovska T,1
wls_zotero_MV8UNYTC,MV8UNYTC,journalArticle,Why does Income Relate to Depressive Symptoms? Testing the Income Rank Hypothesis Longitudinally,2015,10.1007/s11205-014-0795-3,NA,Osafo Hounkpatin H|Wood AM|Brown GD|Dunn G,4
wls_zotero_ZU4EHEKY,ZU4EHEKY,journalArticle,Who needs a friend? Marital status transitions and physical health outcomes in later life,2014,10.1037/hea0000049,NA,Bookwala J|Marshall KI|Manning SW,3
wls_zotero_NLZVRRVU,NLZVRRVU,journalArticle,"Who Lives Longer and Healthier? The Role of Personality, Facial Attractiveness, and Intelligence",2014,10.21562/kjs.2014.12.48.6.1,NA,Kim K,1
wls_zotero_P2ECLV7C,P2ECLV7C,journalArticle,Who benefits most from college? Evidence for negative selection in heterogeneous economic returns to higher education,2010,10.1177/0003122410363567,NA,Brand JE|Xie Y,2
wls_zotero_P5FM2ESN,P5FM2ESN,journalArticle,Which types of giving are associated with reduced mortality risk among older adults?,2020,10.1016/j.paid.2019.109668,NA,Qu H|Konrath S|Poulin M,3
wls_zotero_QSNXBH4Z,QSNXBH4Z,journalArticle,Why Are Economically Disadvantaged Americans Less Likely Than Wealthier Persons to Make Preparations for Their End-of-Life Health Care?,2013,NA,NA,Carr D,1
wls_zotero_WHPJAFWP,WHPJAFWP,thesis,Who Cares: Studying the Effect of Caregiving on Labor Market Aspects Using the Wisconsin Longitudinal Study,2011,NA,NA,Wouter Burgmeijer,1
wls_zotero_ET8YFEMR,ET8YFEMR,journalArticle,"Where job values come from: Family and schooling background, cognitive ability, and gender",2003,Doi 10.2307/1519768,NA,Halaby CN,1
wls_zotero_ER22H9C3,ER22H9C3,book,Where Colleges Are and Who Attends: Effects of Accessibility on College Attendance,1972,NA,NA,Anderson CA|Bowman MJ|Tinto V,3
wls_zotero_HGVYCML5,HGVYCML5,journalArticle,What do Retrospective Subjective Reports of Childhood Health Capture? Evidence From the Wisconsin Longitudinal Study,2010,10.1177%2F0164027510379347,NA,Haas SA|Bishop NJ,2
wls_zotero_B78B3JW4,B78B3JW4,journalArticle,Warning: Hegemonic Masculinity May Not Matter as Much as You Think for Confidant Patterns among Older Men,2020,10.1007/s11199-020-01131-3,NA,Campos-Castillo C|shuster sm|Groh SM|Anthony DL,4
wls_zotero_VMECC9DJ,VMECC9DJ,journalArticle,"Vertical Class Mobility in England, France, and Sweden",1984,Doi 10.1177/000169938402700201,NA,Hauser RM,1
wls_zotero_ASZZ46NH,ASZZ46NH,journalArticle,Value-Expressive Volunteer Motivation and Volunteering by Older Adults: Relationships With Religiosity and Spirituality,2015,10.1093/geronb/gbu029,NA,Okun MA|O'Rourke HP|Keller B|Johnson KA|Enders C,5
wls_zotero_GCVE8T2S,GCVE8T2S,journalArticle,When Do Older Adults Turn to the Internet for Health Information?: Findings from the Wisconsin Longitudinal Study,2006,NA,NA,Kathryn E. Flynn|Maureen A. Smith|Jeremy Freese,3
wls_zotero_DGB7RMKW,DGB7RMKW,journalArticle,What Happens to Youth After High School?,1991,NA,NA,Hauser RM,1
wls_zotero_2ZSLF922,2ZSLF922,journalArticle,Weight status in adolescence is associated with later life functional limitations,2013,10.1177/0898264313491426,NA,Vasunilashorn S|Martinson ML,2
wls_zotero_U3VFI6JC,U3VFI6JC,journalArticle,Verbal and Paralinguistic Behaviors in Cognitive Assessments in a Survey Interview,2008,NA,NA,Nora C. Schaeffer|Jennifer Dykema|Dana Garbarski|Douglas W. Maynard,4
wls_zotero_5A3UAKVR,5A3UAKVR,journalArticle,Variable length testing using the ordinal regression model,2014,10.1002/sim.5936,NA,Smits N|Finkelman MD,2
wls_zotero_KHK6IKQC,KHK6IKQC,journalArticle,Using anchoring vignettes to assess group differences in general self-rated health,2011,10.1177/0022146510396713,NA,Grol-Prokopczyk H|Freese J|Hauser RM,3
wls_zotero_IAPBFA6N,IAPBFA6N,journalArticle,Use of Pharmacists or Pharmacies as Medicare Part D Information Sources,2013,NA,NA,Kennelty KA|Thorpe JM|Chewning BA|Mott DA,4
wls_zotero_FKBXMJY3,FKBXMJY3,journalArticle,Union Formation Expectations Among Older Adults Who Live Apart Together in the USA,2021,Artn 0192513x211031518 10.1177/0192513x211031518,NA,Wu HJ|Brown SL,2
wls_zotero_EJKK29YW,EJKK29YW,journalArticle,Validating psychosocial pathways of risk between neuroticism and late life depression using a polygenic score approach,2019,10.1037/abn0000419,NA,Li JJ|Hilton EC|Lu Q|Hong J|Greenberg JS|Mailick MR,6
wls_zotero_RS3K5T75,RS3K5T75,journalArticle,Utilizing a Family Decision-Making Lens to Examine Adults’ End-of-Life Planning Actions,2016,10.1007/s10834-016-9497-0,NA,Woosley A|Danes SM|Stum M,3
wls_zotero_66N4Q8JC,66N4Q8JC,journalArticle,Using sibling models to unpack the relationship between education and cognitive functioning in later life,2022,10.1016/j.ssmph.2021.100960,NA,Herd P|Sicinski K,2
wls_zotero_B3ABAC2T,B3ABAC2T,journalArticle,Using sequence analysis to test if human life histories are coherent strategies,2020,10.1017/ehs.2020.38,NA,Sheppard P|Van Winkle Z,2
wls_zotero_S3I374CW,S3I374CW,journalArticle,Using Polygenic Scores in Social Science Research: Unraveling Childlessness,2019,10.3389/fsoc.2019.00074,NA,Verweij RM|Mills MC|Stulp G|Nolte IM|Barban N|Tropf FC|Carrell DT|Aston KI|Zondervan KT|Rahmioglu N|Dalgaard M|Skaarup C|Hayes MG|Dunaif A|Guo G|Snieder H,16
wls_zotero_LKYXQ4Z2,LKYXQ4Z2,journalArticle,Using Mixture Modeling to Construct Subgroups of Cognitive Aging in the Wisconsin Longitudinal Study,2021,10.1093/geronb/gbaa191,NA,Moorman SM|Greenfield EA|Carr K,3
wls_zotero_QGKD663Q,QGKD663Q,journalArticle,Understanding the Mechanisms Linking College Education with Longevity,2020,10.1086/710221,NA,Hong K|Savelyev PA|Tan KTK,3
wls_zotero_SFVA6JT8,SFVA6JT8,bookSection,Unanticipated lives: Inter- and intra-generational relationships in families with children with disabilities,2008,NA,NA,Seltzer MM|Greenberg JS|Orsmond GI|Lounds J|Smith MJ,5
wls_zotero_5LMXDJCA,5LMXDJCA,journalArticle,Trends in Family Effects on the Education of Black-and-White Brothers,1995,Doi 10.2307/2112779,NA,Kuo HHD|Hauser RM,2
wls_zotero_HBGJAJ3U,HBGJAJ3U,journalArticle,Tracing Members of a Panel: A 17-Year Follow-up,1978,NA,NA,Clarridge BR|Sheehy LL|Hauser TS,3
wls_zotero_GIVHDFA4,GIVHDFA4,journalArticle,Understanding Black-White Differences,1990,NA,NA,Hauser RM|Jaynes GD|Williams RM,3
wls_zotero_XETI6HX7,XETI6HX7,bookSection,"Trends in College Entry among Whites, Blacks, and Hispanics",1993,NA,NA,Hauser RM,1
wls_zotero_T36VPRCS,T36VPRCS,journalArticle,Tracking Persons from High School through Adult Life--Lessons from the Wisconsin Longitudinal Study,2010,NA,NA,Min-Hsiung H|Hauser TS,2
wls_zotero_TB3NCFTZ,TB3NCFTZ,journalArticle,Toward Comparable Data on Inequality and Stratification: Perspectives on the Second Generation of National Mobility Studies,1974,NA,NA,Featherman DL|Hauser RM|Sewell WH,3
wls_zotero_7KNSEGIL,7KNSEGIL,journalArticle,Toward a better estimation of the effect of job loss on health,2007,10.1177/002214650704800403,NA,Burgard SA|Brand JE|House JS,3
wls_zotero_HBF82R2B,HBF82R2B,journalArticle,"The Wisconsin Longitudinal Study: Adults at Midlife as Parents, Children, and Siblings",1995,NA,NA,Hauser RM,1
wls_zotero_JIYMR3ZC,JIYMR3ZC,journalArticle,The Wisconsin Longitudinal Study: Adults as Parents and Children at Age 50,1992,NA,NA,Hauser RM|Sewell WH|Logan JA|Hauser TS|Ryff C|Caspi A|MacDonald MM,7
wls_zotero_6K6AAJP7,6K6AAJP7,journalArticle,The Use of Factor Analysis in the Construction of Linear Composites in Social Research,1973,NA,NA,Alwin DF,1
wls_zotero_8YFNUYZ4,8YFNUYZ4,bookSection,The Treatment of Unobservable Variables in Path Analysis.,1971,NA,NA,Hauser RM|Goldberger AS,2
wls_zotero_YES3C3V7,YES3C3V7,thesis,Three Essays Using Longitudinal Sibling Data,2006,NA,NA,Kim H,1
wls_zotero_X5H3B6DY,X5H3B6DY,bookSection,The Wisconsin Longitudinal Study of Social and Psychological Factors in Aspirations and Achievements.,1980,NA,NA,Sewell WH|Hauser RM,2
wls_zotero_6DY3THTT,6DY3THTT,thesis,The Varieties of Veteran Experience: Cold War Military Service and the Life Course,2004,NA,NA,MacLean A,1
