paper_id,zotero_key,item_type,fetch_date,fetch_status,source
wls_zotero_6L46PLBU,6L46PLBU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NIXJETAQ,NIXJETAQ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7XT43EN9,7XT43EN9,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VZXXXL3S,VZXXXL3S,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6H3E9EKH,6H3E9EKH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LD7TMCGU,LD7TMCGU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8NJXBLSD,8NJXBLSD,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_88AGK9YD,88AGK9YD,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_E92YU79M,E92YU79M,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VYVBFPUA,VYVBFPUA,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RGFGYMRV,RGFGYMRV,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_UGDKYUMU,UGDKYUMU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_54PNIF9L,54PNIF9L,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_F9XD5HWF,F9XD5HWF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GYGPXBBR,GYGPXBBR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_SPZ5FAKN,SPZ5FAKN,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BPEDZBMI,BPEDZBMI,report,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NDAVM2IE,NDAVM2IE,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_I9S6I8RA,I9S6I8RA,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5562TS49,5562TS49,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HYCHSVGR,HYCHSVGR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8GCGVM4F,8GCGVM4F,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FAEY9WMV,FAEY9WMV,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HL6DFNLR,HL6DFNLR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_J2FIYCBF,J2FIYCBF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ZP8RHGLA,ZP8RHGLA,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GP2NKF2S,GP2NKF2S,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_52RWAARW,52RWAARW,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4WXHA7ST,4WXHA7ST,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
