paper_id,publication_id,doi,fetch_date,fetch_status,source
edshare_publication-UYTWYS28,publication-UYTWYS28,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VHBPMW5I,publication-VHBPMW5I,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VKRU66HD,publication-VKRU66HD,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VMR9VRMZ,publication-VMR9VRMZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VTDUMI7K,publication-VTDUMI7K,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VXBUJTCR,publication-VXBUJTCR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VZC3LYIR,publication-VZC3LYIR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-W3ZM9Z4L,publication-W3ZM9Z4L,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-W826KW2N,publication-W826KW2N,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-W8LERDWC,publication-W8LERDWC,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-WQ3YBGYW,publication-WQ3YBGYW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-X3XRXW6K,publication-X3XRXW6K,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-X77LAIHJ,publication-X77LAIHJ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-XGY9T529,publication-XGY9T529,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-XJLCH3BR,publication-XJLCH3BR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-XUZEP2RG,publication-XUZEP2RG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YGHDMKBV,publication-YGHDMKBV,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YJ8Z5P65,publication-YJ8Z5P65,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YK2VHTF3,publication-YK2VHTF3,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YK728ZER,publication-YK728ZER,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YL7ZSQBG,publication-YL7ZSQBG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YMJ6R9ZV,publication-YMJ6R9ZV,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YQQG2A77,publication-YQQG2A77,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YVHCXUW3,publication-YVHCXUW3,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YVSMZY7H,publication-YVSMZY7H,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YWSPSPTI,publication-YWSPSPTI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Z86M5CDG,publication-Z86M5CDG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-ZJJX5Z3D,publication-ZJJX5Z3D,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-ZLN8TI9I,publication-ZLN8TI9I,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
