paper_id,pub_year,title,doi,author_part,raw_citation
midus_doi_10_1007_s12529_025_10370_1,2026,Joint effects of workplace and everyday discrimination on sleep disturbances: A 9-year prospective cohort study in U,10.1007/s12529-025-10370-1,"Liu, S., Matthews, T. A., Guardiano, M., Mayeda, E. R., & Li, J. ","Liu, S., Matthews, T. A., Guardiano, M., Mayeda, E. R., & Li, J. (2026). Joint effects of workplace and everyday discrimination on sleep disturbances: A 9-year prospective cohort study in U.S. Employees. International Journal of Behavioral Medicine, 33(2), 286-295."
midus_doi_10_1016_j_jad_2026_121543,2026,Perceived control and long-term depression and anxiety: An 18-year longitudinal mediation study of coping,10.1016/j.jad.2026.121543,"Liu, Y., & Zainal, N. H. ","Liu, Y., & Zainal, N. H. (2026). Perceived control and long-term depression and anxiety: An 18-year longitudinal mediation study of coping. Journal of Affective Disorders, 405, Article 121543."
midus_doi_10_1016_j_psychres_2026_116983,2026,Workplace discrimination and risk of alcohol abuse: A prospective cohort study in the United States,10.1016/j.psychres.2026.116983,"Loerbroks, A., Chen, L., Lin, C., Stiedenroth, K. S., & Li, J. ","Loerbroks, A., Chen, L., Lin, C., Stiedenroth, K. S., & Li, J. (2026). Workplace discrimination and risk of alcohol abuse: A prospective cohort study in the United States. Psychiatry Research, 358, Article 116983."
midus_doi_10_1037_pspp0000577,2026,Personality and mortality risk: A systematic review and meta-analysis of longitudinal data,10.1037/pspp0000577,"McGeehan, M., Sutin, A. R., Gallagher, S., Terracciano, A., Turiano, N. A., Ahern, E., Kirwan, E. M., Luchetti, M., Graham, E. K., & O'Suilleabhain, P. S. ","McGeehan, M., Sutin, A. R., Gallagher, S., Terracciano, A., Turiano, N. A., Ahern, E., Kirwan, E. M., Luchetti, M., Graham, E. K., & O'Suilleabhain, P. S. (2026). Personality and mortality risk: A systematic review and meta-analysis of longitudinal data. Journal of Personality and Social Psychology, 130(4), 786-813."
midus_doi_10_1177_08982643261445760,2026,A daily diary study of positive experiences and alcohol use among non-abstaining adults aged 50+ years,10.1177/08982643261445760,"Miller, S. E., Maggs, J. L., & Almeida, D. M. ","Miller, S. E., Maggs, J. L., & Almeida, D. M. (2026). A daily diary study of positive experiences and alcohol use among non-abstaining adults aged 50+ years. Journal of Aging and Health. Advance online publication."
midus_doi_10_1080_13607863_2025_2567481,2026,Longitudinal changes in alcohol use across 20 years of adulthood: A U,10.1080/13607863.2025.2567481,"Miller, S. E., Maggs, J. L., Cerino, E. S., Eiden, R. D., Gamaldo, A. A., & Almeida, D. M. ","Miller, S. E., Maggs, J. L., Cerino, E. S., Eiden, R. D., Gamaldo, A. A., & Almeida, D. M. (2026). Longitudinal changes in alcohol use across 20 years of adulthood: A U.S. National daily diary study. Aging and Mental Health, 30(2), 425-435 ."
midus_doi_10_1177_02654075261422593,2026,Sense of purpose as a protective factor against negative spousal interaction,10.1177/02654075261422593,"Mitala, J. A., & Jakubiak, B. K. ","Mitala, J. A., & Jakubiak, B. K. (2026). Sense of purpose as a protective factor against negative spousal interaction. Journal of Social and Personal Relationships, 43(7), 1877-1901."
midus_doi_10_1097_PSY_0000000000001467,2026,Major lifetime discrimination exposure accelerates brain microstructural aging: Diffusion MRI evidence from MIDUS,10.1097/PSY.0000000000001467,"Nair, A. K., Adluru, N., Finley, A. J., Gresham, L. K., Skinner, S. E., Kecskemeti, S. R., Alexander, A. L., Davidson, R. J., Williams, D. R., Ryff, C. D., & Schaefer, S. M. ","Nair, A. K., Adluru, N., Finley, A. J., Gresham, L. K., Skinner, S. E., Kecskemeti, S. R., Alexander, A. L., Davidson, R. J., Williams, D. R., Ryff, C. D., & Schaefer, S. M. (2026). Major lifetime discrimination exposure accelerates brain microstructural aging: Diffusion MRI evidence from MIDUS. Biopsychosocial Science and Medicine, 88(3), 297-309."
midus_doi_10_1080_13607863_2026_2664079,2026,The moderating role of age on perceived burdensomeness among U,10.1080/13607863.2026.2664079,"Napoli, D. E., Keenoy, J. E., Gager, C. T., & Gunn, J. F. ","Napoli, D. E., Keenoy, J. E., Gager, C. T., & Gunn, J. F. (2026). The moderating role of age on perceived burdensomeness among U.S. Adults with disabilities. Aging and Mental Health. Advance online publication."
midus_doi_10_1177_10422587251371486,2026,"Founders' social class origin, risk-taking, and venture performance: A Bourdieusian lens",10.1177/10422587251371486,"Neff, K. J., Hayman, M. G., Cummings, M. E., & Pidduck, R. J. ","Neff, K. J., Hayman, M. G., Cummings, M. E., & Pidduck, R. J. (2026). Founders' social class origin, risk-taking, and venture performance: A Bourdieusian lens. Entrepreneurship: Theory and Practice, 50(2), 430-473 ."
midus_doi_10_1037_rep0000667,2026,"Workplace discrimination, family, and chronic pain: The longitudinal buffering role of work-to-family enrichment",10.1037/rep0000667,"Nguyen, N. P., Hall, K., & Craven, N. H. ","Nguyen, N. P., Hall, K., & Craven, N. H. (2026). Workplace discrimination, family, and chronic pain: The longitudinal buffering role of work-to-family enrichment. Rehabilitation Psychology. Advance online publication."
midus_doi_10_1016_j_bbi_2025_106243,2026,Using social risk factors to predict allostatic biotypes of depression: A latent profile and multinomial regression analysis,10.1016/j.bbi.2025.106243,"O'Shields, J., Soni, H., & Mowbray, O. ","O'Shields, J., Soni, H., & Mowbray, O. (2026). Using social risk factors to predict allostatic biotypes of depression: A latent profile and multinomial regression analysis. Brain, Behavior, and Immunity, 133, Article 106243."
midus_doi_10_2147_nss_S578237,2026,Cognitive reappraisal and sleep quality: A serial mediation analysis of associations through meaningful work and perceived stress,10.2147/nss.S578237,"Oh, S. ","Oh, S. (2026). Cognitive reappraisal and sleep quality: A serial mediation analysis of associations through meaningful work and perceived stress. Nature and Science of Sleep, 18, Article 578237."
midus_doi_10_1037_amp0001513,2026,Cumulative social advantage across the lifespan: Examining the convergent and predictive validity of a multidimensional hierarchical construct for health and longevity,10.1037/amp0001513,"Ong, A. D., & Mann, F. D. ","Ong, A. D., & Mann, F. D. (2026). Cumulative social advantage across the lifespan: Examining the convergent and predictive validity of a multidimensional hierarchical construct for health and longevity. American Psychologist, 81(3), 299-315."
midus_doi_10_1037_tra0002030,2026,Psychological pathways from childhood maltreatment to inflammation among midlife and older adults,10.1037/tra0002030,"Papp, V., & Fitzgerald, M. ","Papp, V., & Fitzgerald, M. (2026). Psychological pathways from childhood maltreatment to inflammation among midlife and older adults. Psychological Trauma, 18(4), 856-865."
midus_doi_10_1038_s44271_026_00396_w,2026,Personality moderates associations between personal time and parental well-being,10.1038/s44271-026-00396-w,"Pauly, T. ","Pauly, T. (2026). Personality moderates associations between personal time and parental well-being. Communications Psychology, 4(1), Article 30."
midus_doi_10_1177_13591053251329060,2026,Positive life experiences and physical health: Associations and mediating pathways,10.1177/13591053251329060,"Podber, N., & Gruenewald, T. L. ","Podber, N., & Gruenewald, T. L. (2026). Positive life experiences and physical health: Associations and mediating pathways. Journal of Health Psychology, 31(1), 131-154."
midus_doi_10_1037_rel0000581,2026,Religious service attendance and common mental disorders and well-being: Causal effects based on a longitudinal marginal structural model approach,10.1037/rel0000581,"Prati, G. ","Prati, G. (2026). Religious service attendance and common mental disorders and well-being: Causal effects based on a longitudinal marginal structural model approach. Psychology of Religion and Spirituality, 18(1), 53-60."
midus_doi_10_1016_j_jad_2025_120221,2026,"Do purpose in life and self-directedness mediate the effects of child abuse on anxiety and depression symptoms 18 years later? Journal of Affective Disorders, 393, Article 120221",10.1016/j.jad.2025.120221,"Rajendra, S. J., Van Doren, N., & Zainal, N. H. ","Rajendra, S. J., Van Doren, N., & Zainal, N. H. (2026). Do purpose in life and self-directedness mediate the effects of child abuse on anxiety and depression symptoms 18 years later? Journal of Affective Disorders, 393, Article 120221."
midus_doi_10_1111_scs_70200,2026,Multidimensional factors are related to caregiver burden: Findings from a national experience sampling survey,10.1111/scs.70200,"Randolph, S. B., Lee, S., Lau, S., Kersey, J., & Connor, L. T. ","Randolph, S. B., Lee, S., Lau, S., Kersey, J., & Connor, L. T. (2026). Multidimensional factors are related to caregiver burden: Findings from a national experience sampling survey. Scandinavian Journal of Caring Sciences, 40(1), Article e70200."
midus_doi_10_1016_j_psyneuen_2025_107704,2026,Aging anxiety and epigenetic aging in a national sample of adult women in the United States,10.1016/j.psyneuen.2025.107704,"Rodrigues, M., Bather, J. R., & Cuevas, A. G. ","Rodrigues, M., Bather, J. R., & Cuevas, A. G. (2026). Aging anxiety and epigenetic aging in a national sample of adult women in the United States. Psychoneuroendocrinology, 184, Article 107704."
midus_doi_10_1016_j_socscimed_2026_119196,2026,Neighborhood opportunity and cellular senescence in a national sample of U,10.1016/j.socscimed.2026.119196,"Rodrigues, M., Bather, J. R., Crump, A. A., Kranz, E. O., Cole, S. W., & Cuevas, A. G. ","Rodrigues, M., Bather, J. R., Crump, A. A., Kranz, E. O., Cole, S. W., & Cuevas, A. G. (2026). Neighborhood opportunity and cellular senescence in a national sample of U.S. Adults. Social Science and Medicine, 398, Article 119196."
midus_doi_10_1097_PSY_0000000000001500,2026,Perceived social cohesion moderates the association between neighborhood socioeconomic deprivation and epigenetic aging,10.1097/PSY.0000000000001500,"Sakakibara, K., Hernandez, S., Lawrence, J. A., Zannas, A., Cuevas, A., Kawachi, I., Coe, C. L., & Surachman, A. ","Sakakibara, K., Hernandez, S., Lawrence, J. A., Zannas, A., Cuevas, A., Kawachi, I., Coe, C. L., & Surachman, A. (2026). Perceived social cohesion moderates the association between neighborhood socioeconomic deprivation and epigenetic aging. Biopsychosocial Science and Medicine. Advanced online publication."
midus_doi_10_1007_s10902_026_01050_2,2026,"Do coping strategies explain the relationship between purpose in life and life satisfaction? Journal of Happiness Studies, 27(5), Article 69",10.1007/s10902-026-01050-2,"Sala, M., Patel, T., Goodman, F., & Cougle, J. ","Sala, M., Patel, T., Goodman, F., & Cougle, J. (2026). Do coping strategies explain the relationship between purpose in life and life satisfaction? Journal of Happiness Studies, 27(5), Article 69."
midus_doi_10_1037_pag0000937,2026,"Are work characteristics related to personality development during the retirement transition? Psychology and Aging, 41(1), 68-84",10.1037/pag0000937,"Schimanski, L., Hartung, J., & Hulur, G. ","Schimanski, L., Hartung, J., & Hulur, G. (2026). Are work characteristics related to personality development during the retirement transition? Psychology and Aging, 41(1), 68-84."
midus_doi_10_1177_08982643261451071,2026,Head injuries and the gender gap in anxiety and depression symptoms,10.1177/08982643261451071,"Schnittker, J. ","Schnittker, J. (2026). Head injuries and the gender gap in anxiety and depression symptoms. Journal of Aging and Health. Advance online publication."
midus_doi_10_1177_22799036261418437,2026,Early-life rural disadvantage and executive function in adulthood: The role of income and education,10.1177/22799036261418437,"Sheffler, J., Bautista, A., Smith, H., Karter, H., & Meng, Z. ","Sheffler, J., Bautista, A., Smith, H., Karter, H., & Meng, Z. (2026). Early-life rural disadvantage and executive function in adulthood: The role of income and education. Journal of Public Health Research, 15(1), 1-13."
midus_doi_10_1016_j_isci_2026_116294,2026,Long working hours and mortality outcomes: A systematic review with outcome-specific evidence synthesis,10.1016/j.isci.2026.116294,"Shen, X., Zhu, D., Xiang, Y., He, J., Wu, R., & Huang, Y. ","Shen, X., Zhu, D., Xiang, Y., He, J., Wu, R., & Huang, Y. (2026). Long working hours and mortality outcomes: A systematic review with outcome-specific evidence synthesis. iScience, 29(6), Article 116294."
midus_doi_10_1016_j_sleh_2026_03_004,2026,Domains included in multidimensional sleep health composite scores: A scoping review,10.1016/j.sleh.2026.03.004,"Siengsukon, C., Robichaud, J., Hand, L., Barry, A., Vaduvathiriyan, P., & Bock, K. ","Siengsukon, C., Robichaud, J., Hand, L., Barry, A., Vaduvathiriyan, P., & Bock, K. (2026). Domains included in multidimensional sleep health composite scores: A scoping review. Sleep Health. Advance online publication."
midus_doi_10_1111_psyp_70309,2026,Multiple group membership and cardiovascular reactivity in women: Moderation by the number of groups perceived as targets of discrimination,10.1111/psyp.70309,"Skilton, L., Foran, A.-M., McMahon, G., & Muldoon, O. T. ","Skilton, L., Foran, A.-M., McMahon, G., & Muldoon, O. T. (2026). Multiple group membership and cardiovascular reactivity in women: Moderation by the number of groups perceived as targets of discrimination. Psychophysiology, 63(5), Article e70309."
midus_doi_10_1016_j_jbusvent_2025_106556,2026,Does self-employment increase stress? A co-twin control analysis of Finnish and US twins,10.1016/j.jbusvent.2025.106556,"Souitaris, V., Nicolaou, N., Waters, J., Shepherd, D., & Hashem, N. ","Souitaris, V., Nicolaou, N., Waters, J., Shepherd, D., & Hashem, N. (2026). Does self-employment increase stress? A co-twin control analysis of Finnish and US twins. Journal of Business Venturing, 41(1), Article 106556."
